name,description,url
Manolo Blahnik,Carlton embellished velvet loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/41/P00947878.jpg
Christian Louboutin,Chambeliboat nubuck boat shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/62/P00942446.jpg
Bottega Veneta,Astaire leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/91/P00956599.jpg
Acne Studios,Leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8b/P00941995.jpg
Loewe,Faro leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fc/P00956067.jpg
Christian Louboutin,Cortomale leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/78/P00942470.jpg
Loewe,x On Cloudtilt 2.0 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/60/P00941924.jpg
Tom Ford,Barnes suede espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b5/P00945407.jpg
ERL,Vamps Skate suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ed/P00971146.jpg
Loewe,Campo brushed suede Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/de/P00956075.jpg
Dolce&Gabbana,DG suede slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0b/P00947959.jpg
Bottega Veneta,Haddock leather combat boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/48/P00935110.jpg
Balenciaga,Runner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c0/P00963454.jpg
Balenciaga,Runner sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/73/P00963455.jpg
Loewe,x On Cloudtilt 2.0 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8f/P00941922.jpg
Tom Ford,Cavendish suede biker boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/93/P00945421.jpg
Saint Laurent,SL/61 canvas low-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a4/P00968179.jpg
Bottega Veneta,Haddock leather combat boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b6/P00935123.jpg
Tom Ford,Warwick suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1c/P00945408.jpg
Balenciaga,Sunday suede sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/32/P00954700.jpg
Acne Studios,Logo suede-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7c/P00942021.jpg
Dolce&Gabbana,Driver woven leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ac/P00947953.jpg
Christian Louboutin,Crosta suede espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/60/P00942469.jpg
Balenciaga,10XL sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/8c/P00948315.jpg
Burberry,Leather platform lace-up boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fe/P00957632.jpg
Gucci,Gucci Ace suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/01/P00939560.jpg
Brioni,Leather monk strap shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ce/P00938814.jpg
Valentino Garavani,VLogo leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f7/P00939284.jpg
Brunello Cucinelli,Urban leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1c/P00944621.jpg
Tom Ford,Brighton leather thong sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c4/P00945405.jpg
Ami Paris,Canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ff/P00952746.jpg
Valentino Garavani,VLogo Easyjog leather-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/93/P00939342.jpg
Tom Ford,York Chain suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/90/P00945417.jpg
Burberry,Leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d3/P00957631.jpg
Valentino Garavani,Leisure Flows suede espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f8/P00939280.jpg
Moncler,TrailGrip Lite2 ripstop sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/93/P00953945.jpg
Valentino Garavani,Easyjog VLogo sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ec/P00939294.jpg
Tom Ford,James leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7f/P00945410.jpg
Tom Ford,Cambridge velvet sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c8/P00945412.jpg
Tom Ford,Cambridge suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/61/P00945411.jpg
Loewe,x On Cloudtilt 2.0 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/73/P00941925.jpg
Christian Louboutin,Chambeliboat nubuck boat shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e3/P00942444.jpg
Tom Ford,Polished leather Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/01/P00945400.jpg
Tom Ford,Warwick suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c8/P00945409.jpg
Christian Louboutin,Take It Easy embellished sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4f/P00942471.jpg
Tom Ford,Sean suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e7/P00945415.jpg
Balenciaga,3XL sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/40/P00963452.jpg
Gucci,Interlocking G suede and canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/66/P00939559.jpg
Tom Ford,Sean suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d3/P00945416.jpg
Valentino Garavani,Fussfriend leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/85/P00939285.jpg
Brunello Cucinelli,Suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1e/P00956543.jpg
Berluti,Fast Track leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b9/P00948138.jpg
Tom Ford,Elkan leather monk strap shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3d/P00945399.jpg
Balenciaga,Alaska Fur High suede boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2d/P00955186.jpg
Christian Louboutin,Take It Easy embellished sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/58/P00942473.jpg
Gucci,Web slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0a/P00939666.jpg
Brunello Cucinelli,Leather hiking boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ba/P00956644.jpg
Brunello Cucinelli,Suede Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/39/P00956602.jpg
Brunello Cucinelli,Leather lace-up boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/90/P00956605.jpg
Dolce&Gabbana,New Florio Ideal suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f5/P00947955.jpg
Givenchy,Spectre leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2f/P00957019.jpg
Balenciaga,Alaska High suede boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/83/P00955188.jpg
Balenciaga,Sunday leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/01/P00954800.jpg
Brunello Cucinelli,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4c/P00956652.jpg
Givenchy,Spectre faux leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3d/P00957002.jpg
Loewe,x On Cloudtilt 2.0 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/03/P00941926.jpg
Tom Ford,York Chain croc-effect leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/dd/P00945419.jpg
Brunello Cucinelli,Knit sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1a/P00956651.jpg
Brioni,Grained leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/de/P00938862.jpg
Brioni,Appia penny leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6e/P00938860.jpg
Brunello Cucinelli,Suede Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b3/P00956547.jpg
Brunello Cucinelli,Suede Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/42/P00956604.jpg
Brunello Cucinelli,Suede lace-up boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4f/P00956643.jpg
Brunello Cucinelli,Suede Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/17/P00956487.jpg
Loewe,x On Cloudtilt 2.0 running shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/82/P00941927.jpg
Dolce&Gabbana,New Florio Ideal suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/75/P00947957.jpg
Brunello Cucinelli,Patent leather Oxford shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ae/P00956479.jpg
Gucci,Horsebit GG canvas leather-trimmed loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f5/P00939557.jpg
Thom Browne,Suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ab/P00949730.jpg
Gucci,Horsebit leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/38/P00939665.jpg
Acne Studios,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1c/P00942020.jpg
Christian Louboutin,Astroloubi leather-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6f/P00942460.jpg
Brunello Cucinelli,Suede espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/53/P00932930.jpg
Burberry,Logo rubber clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e9/P00932584.jpg
Burberry,EKD rubber clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/53/P00932586.jpg
Alexander McQueen,Hybrid sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e7/P00935575.jpg
Balenciaga,Sunday Molded mules,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c2/P00906276.jpg
Gucci,Web rubber slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1a/P00939653.jpg
John Lobb,Foil suede boat shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c6/P00892981.jpg
John Lobb,Foil leather boat shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/22/P00892982.jpg
Brunello Cucinelli,Suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1d/P00932929.jpg
Burberry,EKD Leather sandals ,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4e/P00932609.jpg
Christian Louboutin,Espadon leather-trimmed jacquard espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cd/P00896169.jpg
Manolo Blahnik,Truro suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/2b/P00894038.jpg
Zegna,Triple Stitch denim sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c7/P00896059.jpg
Zegna,Triple Stitch suede espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e8/P00911546.jpg
Christian Louboutin,Varsiboat leather boat shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/cb/P00896170.jpg
Burberry,Marsh Burberry Check ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1f/P00896269.jpg
Balenciaga,Triple S Mold sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/70/P00856457.jpg
Christian Louboutin,Urbino leather Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/af/P00872829.jpg
Burberry,Shield EKD leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/56/P00932563.jpg
Moncler,Monclub suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/27/P00903678.jpg
Loro Piana,Naha leather slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/88/P00897631.jpg
Gucci,Interlocking G slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e0/P00879205.jpg
Loewe,Campo embellished leather Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/0e/P00883891.jpg
Ami Paris,Ami 1980 canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4f/P00914234.jpg
Loewe,Campo leather fisherman sandals ,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d1/P00883889.jpg
Christian Louboutin,Take It Easy spiked slides,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fc/P00896175.jpg
Manolo Blahnik,Delsa suede Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c9/P00894041.jpg
Burberry,Burberry check sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/62/P00896275.jpg
Christian Louboutin,Louis Junior braided suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3c/P00896183.jpg
Christian Louboutin,Louis suede high-top sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/65/P00896184.jpg
Givenchy,60's leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/27/P00877084.jpg
The Row,Lucca leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/be/P00895082.jpg
Dolce&Gabbana,Leather flats,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/96/P00897669.jpg
Brunello Cucinelli,Leather-trimmed knitted slip-on sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/15/P00895834.jpg
Christian Louboutin,Nastroshark leather and canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d6/P00896173.jpg
Dolce&Gabbana,Logo sock boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ab/P00897671.jpg
Moncler,Peka suede ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/56/P00901822.jpg
Moncler,Peka City suede Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/48/P00901824.jpg
Berluti,Shadow knitted and leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/68/P00895339.jpg
Givenchy,Storm leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/78/P00877071.jpg
Zegna,Triple Stitch leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ad/P00896064.jpg
Lemaire,Piped leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4f/P00883711.jpg
The Row,Hugo suede clogs,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9d/P00895078.jpg
Moncler,Trailgrip leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f3/P00932756.jpg
Lemaire,Soft leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/1a/P00883718.jpg
Manolo Blahnik,Witney suede brogues,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/59/P00894035.jpg
Manolo Blahnik,Delsa suede Chelsea boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a3/P00894029.jpg
Loewe,Campo leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4c/P00883883.jpg
Dolce&Gabbana,DG leather espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c4/P00875635.jpg
Moncler,Peka suede ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e2/P00901823.jpg
Dolce&Gabbana,Saint Tropez leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/68/P00897717.jpg
Gucci,Gucci Jordaan suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b8/P00893297.jpg
Loewe,Folio leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/39/P00883896.jpg
Dolce&Gabbana,Saint Tropez leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/05/P00875586.jpg
Dolce&Gabbana,Saint Tropez leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6c/P00897714.jpg
Dolce&Gabbana,Leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ec/P00875632.jpg
Manolo Blahnik,Perry suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ed/P00894047.jpg
Acne Studios,Leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7a/P00891863.jpg
Dolce&Gabbana,Saint Tropez leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/07/P00875585.jpg
Manolo Blahnik,Perry suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b9/P00894045.jpg
Givenchy,City suede-trimmed canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/89/P00877080.jpg
Loewe,Campo suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fb/P00883887.jpg
Manolo Blahnik,Perry leather penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6d/P00831262.jpg
Givenchy,City suede and canvas sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/30/P00877082.jpg
Alexander McQueen,Tread leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/f7/P00904450.jpg
Manolo Blahnik,Perry suede penny loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a1/P00894037.jpg
Dolce&Gabbana,DG leather sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3d/P00875633.jpg
Christian Louboutin,Louis Junior Spikes leather sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/89/P00896181.jpg
Burberry,Embellished leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6e/P00896262.jpg
Bottega Veneta,Ben leather ankle boots,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/b0/P00890606.jpg
Christian Louboutin,Fun Louis Junior suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c9/P00872826.jpg
Manolo Blahnik,Semanado suede sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4b/P00894025.jpg
Dolce&Gabbana,DG suede loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a7/P00923303.jpg
Gucci,GG cutout denim espadrilles,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/df/P00879089.jpg
Burberry,Creeper suede lace-up shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/de/P00896268.jpg
Burberry,Leather Derby shoes,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/3c/P00896264.jpg
Burberry,Burberry Check sneakers ,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/4a/P00896272.jpg
Manolo Blahnik,Otawi leather-trimmed raffia sandals,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/35/P00894007.jpg
Alexander McQueen,Skate Deck Plimsoll sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/9e/P00874063.jpg
Dolce&Gabbana,DG polished leather loafers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/6d/P00875637.jpg
Alexander McQueen,Plimsoll Deck leather-trimmed sneakers,https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fa/P00874062.jpg
